contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
virus--NC_040805.1	7282	No	NA	7	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
virus--NC_040573.1	5422	No	NA	4	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
virus--NC_048159.1	17034	No	NA	19	16	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
virus--NC_049448.1	39642	No	NA	50	32	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
virus--NC_055137.1	11681	No	NA	5	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
virus--NC_055163.1	5090	No	NA	4	4	0	High-quality	High-quality	99.54	AAI-based (high-confidence)	0.0	1.0	
virus--NC_055191.1	4213	No	NA	2	0	0	Low-quality	Genome-fragment	32.38	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
virus--NC_043677.1	3448	No	NA	2	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
virus--NC_049840.1	50381	No	NA	78	71	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
virus--NC_053248.1	61219	No	NA	81	46	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
virus--NC_049468.1	50782	No	NA	73	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
virus--NC_049462.1	157741	No	NA	201	169	0	High-quality	High-quality	99.93	AAI-based (high-confidence)	0.0	1.0	
virus--NC_054790.1	52202	No	NA	82	67	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
virus--NC_048820.1	77514	No	NA	102	70	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
virus--NC_054995.1	21078	No	NA	38	20	0	High-quality	High-quality	95.01	AAI-based (high-confidence)	0.0	1.0	
virus--NC_048827.1	148180	No	NA	184	72	1	High-quality	High-quality	94.1	AAI-based (medium-confidence)	0.0	1.0	
virus--NC_049824.1	50709	No	NA	80	68	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
virus--NC_055000.1	21906	No	NA	37	20	0	High-quality	High-quality	98.75	AAI-based (high-confidence)	0.0	1.0	
virus--NC_048876.1	57731	No	NA	78	45	0	Medium-quality	Genome-fragment	87.49	AAI-based (high-confidence)	0.0	1.0	
virus--NC_055368.1	6457	No	NA	1	1	0	Medium-quality	Genome-fragment	53.01	AAI-based (high-confidence)	0.0	1.0	
virus--NC_055409.1	6863	No	NA	1	1	0	Medium-quality	Genome-fragment	55.59	AAI-based (high-confidence)	0.0	1.0	
virus--NC_054456.1	41278	No	NA	62	53	0	High-quality	High-quality	96.02	AAI-based (high-confidence)	0.0	1.0	
virus--NC_051705.1	57356	No	NA	102	92	0	High-quality	High-quality	99.44	AAI-based (high-confidence)	0.0	1.0	
virus--NC_055545.1	3867	No	NA	4	4	0	High-quality	High-quality	98.11	AAI-based (high-confidence)	0.0	1.0	
virus--NC_055555.1	116729	No	NA	84	53	0	Medium-quality	Genome-fragment	81.92	AAI-based (medium-confidence)	0.0	1.0	
virus--NC_055603.1	211086	No	NA	147	54	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
virus--NC_055638.1	3804	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
virus--Moniruzzaman_AF02_SRX802963_109_dc_000000000007	16175	No	NA	11	5	0	Low-quality	Genome-fragment	5.07	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_AF05_ERX552270_16_dc_000000000008	22382	No	NA	20	3	0	Low-quality	Genome-fragment	4.99	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_EP01_ERX552279_2_dc_000000000011	30852	No	NA	19	2	0	Low-quality	Genome-fragment	7.51	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_EP01_ERX552288_49_dc_000000000002	19800	No	NA	23	1	1	Low-quality	Genome-fragment	1.52	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_EP02_SRX802202_129_dc_000000000003	91444	No	NA	102	12	6	Low-quality	Genome-fragment	12.29	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_EP05_ERX552277_13_dc_000000000012	25372	No	NA	35	1	1	Low-quality	Genome-fragment	13.77	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_EP07_ERX682739_15_dc_000000000007	20481	No	NA	26	2	0	Low-quality	Genome-fragment	1.65	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_IR01_SRX331703_30_dc_000000000006	35606	No	NA	37	2	1	Low-quality	Genome-fragment	9.3	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_IR01_SRX331703_30_dc_000000000008	16368	No	NA	21	4	0	Low-quality	Genome-fragment	3.82	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_IR01_SRX802077_164_dc_000000000009	13375	No	NA	13	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
virus--Moniruzzaman_LP01_ERX552253_44_dc_000000000002	27345	No	NA	35	17	0	Low-quality	Genome-fragment	14.26	AAI-based (high-confidence)	0.0	1.0	
virus--Moniruzzaman_LP01_ERX552280_25_dc_000000000002	17677	No	NA	26	14	0	Low-quality	Genome-fragment	9.38	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_LP01_ERX552283_12_dc_000000000003	20378	No	NA	22	1	0	Low-quality	Genome-fragment	10.39	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_LP01_ERX552333_20_dc_000000000001	15799	No	NA	22	8	0	Low-quality	Genome-fragment	8.27	AAI-based (high-confidence)	0.0	1.0	
virus--Moniruzzaman_LP01_ERX552336_34_dc_000000000002	10652	No	NA	19	6	0	Low-quality	Genome-fragment	5.58	AAI-based (high-confidence)	0.0	1.0	
virus--Moniruzzaman_LP01_ERX556040_45_dc_000000000004	11129	No	NA	16	6	0	Low-quality	Genome-fragment	5.84	AAI-based (high-confidence)	0.0	1.0	
virus--Moniruzzaman_LP01_SRX514547_24_dc_000000000004	10653	No	NA	17	8	0	Low-quality	Genome-fragment	5.58	AAI-based (high-confidence)	0.0	1.0	
virus--Moniruzzaman_LP01_SRX802074_38_dc_000000000003	38550	No	NA	52	33	0	Low-quality	Genome-fragment	20.1	AAI-based (high-confidence)	0.0	1.0	
virus--Moniruzzaman_LP03_SRX802202_141_dc_000000000004	13583	No	NA	17	10	0	Low-quality	Genome-fragment	5.95	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_LP04_ERX556017_11_dc_000000000003	16182	No	NA	22	8	0	Low-quality	Genome-fragment	1.22	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_LP04_ERX633347_21_dc_000000000001	97414	No	NA	97	25	2	Low-quality	Genome-fragment	11.84	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX288965_16_dc_000000000013	29261	No	NA	40	6	3	Low-quality	Genome-fragment	11.05	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX289005_28_dc_000000000007	19055	No	NA	22	4	0	Low-quality	Genome-fragment	4.07	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX289005_28_dc_000000000016	16267	No	NA	15	7	0	Low-quality	Genome-fragment	3.18	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX552256_4_dc_000000000009	15781	No	NA	20	4	4	Low-quality	Genome-fragment	1.94	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX552256_7_dc_000000000012	52745	No	NA	55	23	0	Low-quality	Genome-fragment	11.26	AAI-based (high-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX552270_24_dc_000000000005	27327	No	NA	34	7	3	Low-quality	Genome-fragment	5.88	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX552270_52_dc_000000000032	27605	No	NA	34	8	0	Low-quality	Genome-fragment	5.89	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX552270_94_dc_000000000003	33275	No	NA	28	6	0	Low-quality	Genome-fragment	7.12	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX552270_94_dc_000000000009	16706	No	NA	13	2	0	Low-quality	Genome-fragment	3.16	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX552270_108_dc_000000000001	29788	No	NA	29	8	0	Low-quality	Genome-fragment	6.38	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX552288_39_dc_000000000004	66952	No	NA	73	15	4	Low-quality	Genome-fragment	14.33	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX552288_111_dc_000000000008	28634	No	NA	24	1	1	Low-quality	Genome-fragment	4.56	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX552292_53_dc_000000000006	19714	No	NA	16	1	1	Low-quality	Genome-fragment	4.53	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX552296_8_dc_000000000007	18276	No	NA	19	2	0	Low-quality	Genome-fragment	3.86	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX552296_13_dc_000000000051	15553	No	NA	11	1	2	Low-quality	Genome-fragment	2.92	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX552298_27_dc_000000000001	12594	No	NA	15	2	1	Low-quality	Genome-fragment	2.7	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX552302_42_dc_000000000005	17806	No	NA	19	6	0	Low-quality	Genome-fragment	3.81	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX555913_6_dc_000000000012	63388	No	NA	63	13	2	Low-quality	Genome-fragment	12.46	AAI-based (high-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX555913_65_dc_000000000008	10026	No	NA	16	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
virus--Moniruzzaman_MM01_ERX555933_22_dc_000000000016	16835	No	NA	17	8	0	Low-quality	Genome-fragment	3.3	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX555965_10_dc_000000000021	13380	No	NA	20	3	2	Low-quality	Genome-fragment	5.76	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX555965_56_dc_000000000004	18600	No	NA	24	4	1	Low-quality	Genome-fragment	3.99	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX555967_81_dc_000000000002	25677	No	NA	31	4	1	Low-quality	Genome-fragment	5.51	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX555967_81_dc_000000000007	29201	No	NA	29	12	0	Low-quality	Genome-fragment	6.26	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX555997_4_dc_000000000018	11031	No	NA	11	1	0	Low-quality	Genome-fragment	4.68	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX556003_31_dc_000000000014	18511	No	NA	22	2	0	Low-quality	Genome-fragment	1.86	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX556009_7_dc_000000000013	24991	No	NA	29	7	2	Low-quality	Genome-fragment	5.36	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX556009_10_dc_000000000005	34261	Yes	29869	44	9	3	Low-quality	Genome-fragment	7.87	AAI-based (medium-confidence)	12.82	1.0	
virus--Moniruzzaman_MM01_ERX556009_10_dc_000000000016	17786	No	NA	25	2	1	Low-quality	Genome-fragment	4.68	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX556022_14_dc_000000000004	25317	No	NA	22	6	1	Low-quality	Genome-fragment	5.43	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX556028_70_dc_000000000005	23084	No	NA	27	7	1	Low-quality	Genome-fragment	4.87	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX556028_70_dc_000000000012	11650	No	NA	13	1	0	Low-quality	Genome-fragment	1.83	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX556031_42_dc_000000000006	67948	No	NA	73	13	2	Low-quality	Genome-fragment	14.53	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX556054_14_dc_000000000015	16831	No	NA	19	3	0	Low-quality	Genome-fragment	3.59	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX556068_30_dc_000000000012	23552	No	NA	28	5	1	Low-quality	Genome-fragment	5.04	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX556088_18_dc_000000000013	19268	Yes	12420	13	2	3	Low-quality	Genome-fragment	1.81	AAI-based (medium-confidence)	35.54	1.0	
virus--Moniruzzaman_MM01_ERX556088_21_dc_000000000004	28274	No	NA	20	5	1	Low-quality	Genome-fragment	6.04	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX556127_29_dc_000000000004	65600	No	NA	80	25	0	Low-quality	Genome-fragment	14.04	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX633355_15_dc_000000000003	19479	No	NA	17	8	0	Low-quality	Genome-fragment	4.18	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_ERX943721_3_dc_000000000008	10780	No	NA	11	4	0	Low-quality	Genome-fragment	2.31	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX327520_258_dc_000000000001	11037	No	NA	13	2	0	Low-quality	Genome-fragment	5.1	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX331703_17_dc_000000000004	17667	No	NA	15	4	0	Low-quality	Genome-fragment	3.79	AAI-based (high-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX331703_27_dc_000000000004	26467	No	NA	26	5	0	Low-quality	Genome-fragment	5.67	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX331703_27_dc_000000000014	35941	No	NA	46	10	3	Low-quality	Genome-fragment	9.83	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX331703_34_dc_000000000001	44714	No	NA	38	12	1	Low-quality	Genome-fragment	9.57	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX331703_43_dc_000000000007	19431	No	NA	14	2	1	Low-quality	Genome-fragment	4.16	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX331703_48_dc_000000000014	11306	No	NA	10	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
virus--Moniruzzaman_MM01_SRX331950_6_dc_000000000004	55337	No	NA	46	14	1	Low-quality	Genome-fragment	11.84	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX331950_15_dc_000000000010	24950	No	NA	28	6	0	Low-quality	Genome-fragment	4.76	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX331950_31_dc_000000000011	57960	No	NA	53	11	3	Low-quality	Genome-fragment	12.4	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX474032_22_dc_000000000010	16277	No	NA	11	4	0	Low-quality	Genome-fragment	2.27	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX474032_80_dc_000000000017	16210	No	NA	17	4	0	Low-quality	Genome-fragment	7.0	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX802073_61_dc_000000000002	118053	No	NA	122	23	5	Low-quality	Genome-fragment	25.26	AAI-based (high-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX802073_68_dc_000000000013	24515	No	NA	19	5	0	Low-quality	Genome-fragment	5.33	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX802073_70_dc_000000000009	11812	No	NA	14	5	0	Low-quality	Genome-fragment	2.52	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX802073_74_dc_000000000004	12199	No	NA	16	7	1	Low-quality	Genome-fragment	2.6	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX802073_99_dc_000000000011	11141	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
virus--Moniruzzaman_MM01_SRX802073_99_dc_000000000035	11278	Yes	4746	10	1	2	Low-quality	Genome-fragment	0.97	AAI-based (high-confidence)	57.92	1.0	
virus--Moniruzzaman_MM01_SRX802073_139_dc_000000000001	89502	No	NA	85	35	2	Low-quality	Genome-fragment	19.18	AAI-based (high-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX802073_139_dc_000000000004	63898	No	NA	70	15	1	Low-quality	Genome-fragment	13.69	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX802077_20_dc_000000000009	28672	No	NA	40	4	1	Low-quality	Genome-fragment	6.05	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX802077_20_dc_000000000014	14673	No	NA	16	5	0	Low-quality	Genome-fragment	3.14	AAI-based (high-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX802077_72_dc_000000000010	11474	No	NA	15	6	0	Low-quality	Genome-fragment	2.46	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX802077_84_dc_000000000001	11364	No	NA	16	1	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
virus--Moniruzzaman_MM01_SRX802077_122_dc_000000000006	29814	No	NA	31	4	2	Low-quality	Genome-fragment	6.39	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX802077_162_dc_000000000006	18613	No	NA	20	10	1	Low-quality	Genome-fragment	3.99	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX802077_162_dc_000000000011	24416	No	NA	19	4	1	Low-quality	Genome-fragment	5.23	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM01_SRX802202_132_dc_000000000006	14057	No	NA	12	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
virus--Moniruzzaman_MM01_SRX803008_24_dc_000000000015	17691	No	NA	20	6	0	Low-quality	Genome-fragment	3.74	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM05_ERX552270_35_dc_000000000003	31056	No	NA	32	4	1	Low-quality	Genome-fragment	9.82	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM05_ERX552270_38_dc_000000000006	26834	No	NA	37	11	0	Low-quality	Genome-fragment	5.77	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM05_ERX552297_60_dc_000000000011	19493	No	NA	23	9	0	Low-quality	Genome-fragment	3.08	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM05_ERX555931_9_dc_000000000016	20200	No	NA	22	2	1	Low-quality	Genome-fragment	3.02	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM05_ERX555935_132_dc_000000000001	37639	No	NA	36	6	1	Low-quality	Genome-fragment	4.1	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM05_ERX555947_21_dc_000000000002	88315	No	NA	93	21	3	Low-quality	Genome-fragment	17.41	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM05_ERX556063_22_dc_000000000001	36622	No	NA	38	6	2	Low-quality	Genome-fragment	7.02	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM05_SRX802073_24_dc_000000000002	16573	No	NA	22	4	0	Low-quality	Genome-fragment	3.32	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM05_SRX802143_55_dc_000000000003	10588	No	NA	16	4	0	Low-quality	Genome-fragment	1.11	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM05_SRX802963_50_dc_000000000002	14656	No	NA	17	3	0	Low-quality	Genome-fragment	1.62	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM06_ERX555933_51_dc_000000000009	17507	No	NA	13	1	0	Low-quality	Genome-fragment	3.21	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM07_ERX555957_21_dc_000000000016	16741	No	NA	17	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
virus--Moniruzzaman_MM07_ERX555957_21_dc_000000000026	10391	Yes	9851	10	2	2	Low-quality	Genome-fragment	1.73	AAI-based (medium-confidence)	5.2	1.0	
virus--Moniruzzaman_MM07_ERX555967_32_dc_000000000004	13829	No	NA	16	2	0	Low-quality	Genome-fragment	1.09	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM07_SRX802073_62_dc_000000000002	87887	No	NA	89	13	15	Low-quality	Genome-fragment	10.3	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM07_SRX802143_100_dc_000000000014	17919	No	NA	16	2	1	Low-quality	Genome-fragment	3.78	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM07_SRX803008_112_dc_000000000004	22650	No	NA	18	5	0	Low-quality	Genome-fragment	2.51	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM08_ERX555935_69_dc_000000000008	11587	No	NA	8	0	2	Low-quality	Genome-fragment	3.7	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
virus--Moniruzzaman_MM08_ERX555935_69_dc_000000000012	12898	No	NA	11	3	0	Low-quality	Genome-fragment	3.5	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM08_ERX555935_69_dc_000000000014	14387	No	NA	16	5	1	Low-quality	Genome-fragment	1.92	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM08_SRX802077_138_dc_000000000020	14510	No	NA	11	5	1	Low-quality	Genome-fragment	3.07	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM09_ERX552252_49_dc_000000000009	19348	No	NA	13	2	0	Low-quality	Genome-fragment	3.0	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM09_ERX552253_3_dc_000000000017	25252	No	NA	29	8	2	Low-quality	Genome-fragment	3.64	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM09_ERX552255_7_dc_000000000011	20333	No	NA	24	4	0	Low-quality	Genome-fragment	3.34	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM09_ERX552255_59_dc_000000000009	22360	No	NA	15	1	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
virus--Moniruzzaman_MM09_ERX552277_41_dc_000000000013	26660	No	NA	26	5	4	Low-quality	Genome-fragment	2.75	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM09_ERX552277_41_dc_000000000024	16414	No	NA	21	4	0	Low-quality	Genome-fragment	4.43	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM09_ERX552298_2_dc_000000000009	11424	No	NA	14	3	0	Low-quality	Genome-fragment	2.71	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM09_ERX552302_18_dc_000000000010	12677	No	NA	12	2	0	Low-quality	Genome-fragment	1.0	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM09_ERX552302_18_dc_000000000022	10801	Yes	7995	10	3	1	Low-quality	Genome-fragment	2.16	AAI-based (medium-confidence)	25.98	1.0	
virus--Moniruzzaman_MM09_ERX555907_48_dc_000000000004	14203	No	NA	19	1	4	Low-quality	Genome-fragment	4.95	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM09_ERX555907_87_dc_000000000020	15230	No	NA	14	5	1	Low-quality	Genome-fragment	2.51	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM09_ERX555941_31_dc_000000000014	15650	No	NA	16	2	1	Low-quality	Genome-fragment	4.22	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM09_ERX555951_15_dc_000000000014	11062	No	NA	18	2	2	Low-quality	Genome-fragment	2.98	AAI-based (medium-confidence)	0.0	1.0	
virus--Moniruzzaman_MM09_ERX555951_28_dc_000000000026	14081	No	NA	13	3	0	Low-quality	Genome-fragment	1.14	HMM-based (lower-bound)	0.0	1.0	
virus--Moniruzzaman_MM09_ERX555961_43_dc_000000000012	14019	No	NA	16	1	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
virus--Moniruzzaman_MM09_ERX556015_14_dc_000000000008	19442	No	NA	24	4	2	Low-quality	Genome-fragment	5.24	AAI-based (medium-confidence)	0.0	1.0	
