contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
NC_004165.1	18630	No	NA	24	14	0	High-quality	High-quality	98.34	AAI-based (high-confidence)	0.0	1.0	
NC_004286.1	6039	No	NA	3	3	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_004302.1	33350	No	NA	49	36	0	High-quality	High-quality	99.49	AAI-based (high-confidence)	0.0	1.0	
NC_004323.1	131526	No	NA	136	115	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004450.1	7458	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_000867.1	10079	No	NA	19	5	0	High-quality	High-quality	96.49	AAI-based (high-confidence)	0.0	1.0	
NC_004583.1	2748	No	NA	3	3	0	Medium-quality	Genome-fragment	54.95	AAI-based (high-confidence)	0.0	1.0	
NC_004614.1	2761	No	NA	5	3	0	Medium-quality	Genome-fragment	55.33	AAI-based (high-confidence)	0.0	1.0	
NC_004627.1	2734	No	NA	5	4	0	Medium-quality	Genome-fragment	54.51	AAI-based (high-confidence)	0.0	1.0	
NC_004635.2	2608	No	NA	3	3	0	Medium-quality	Genome-fragment	50.62	AAI-based (high-confidence)	0.0	1.0	
NC_014799.1	2542	No	NA	3	3	0	Low-quality	Genome-fragment	48.71	AAI-based (high-confidence)	0.0	1.0	
NC_010294.1	2604	No	NA	3	3	0	Medium-quality	Genome-fragment	51.38	AAI-based (high-confidence)	0.0	1.0	
NC_010293.1	2551	No	NA	2	2	0	Low-quality	Genome-fragment	48.88	AAI-based (high-confidence)	0.0	1.0	
NC_004657.1	2605	No	NA	3	2	0	Medium-quality	Genome-fragment	50.58	AAI-based (high-confidence)	0.0	1.0	
NC_004658.1	2587	No	NA	3	2	0	Low-quality	Genome-fragment	49.57	AAI-based (high-confidence)	0.0	1.0	
NC_004673.1	2739	No	NA	5	3	0	Medium-quality	Genome-fragment	52.31	AAI-based (high-confidence)	0.0	1.0	
NC_004681.1	75931	No	NA	134	122	0	High-quality	High-quality	99.72	AAI-based (high-confidence)	0.0	1.0	
NC_004689.1	70797	No	NA	100	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004736.1	7542	No	NA	13	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004775.2	39672	No	NA	45	33	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_002628.3	31007	No	NA	46	10	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005032.1	2755	No	NA	5	3	0	Medium-quality	Genome-fragment	53.95	AAI-based (high-confidence)	0.0	1.0	
NC_005066.1	164018	No	NA	267	177	0	High-quality	High-quality	99.17	AAI-based (high-confidence)	0.0	1.0	
NC_005091.2	57455	No	NA	71	42	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005264.1	163025	No	NA	108	53	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_001420.2	5577	No	NA	6	6	0	High-quality	High-quality	93.92	AAI-based (high-confidence)	0.0	1.0	
NC_004466.2	45503	No	NA	70	47	0	High-quality	High-quality	99.71	AAI-based (high-confidence)	0.0	1.0	
NC_001619.1	8607	No	NA	8	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_003309.1	53373	No	NA	72	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005262.3	63882	No	NA	73	33	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004686.2	56275	No	NA	110	83	0	High-quality	High-quality	99.7	AAI-based (high-confidence)	0.0	1.0	
NC_005330.1	2675	No	NA	3	3	0	Medium-quality	Genome-fragment	50.98	AAI-based (high-confidence)	0.0	1.0	
NC_005331.1	2656	No	NA	3	2	0	Medium-quality	Genome-fragment	50.88	AAI-based (high-confidence)	0.0	1.0	
NC_005347.1	2786	No	NA	4	3	0	Medium-quality	Genome-fragment	55.82	AAI-based (high-confidence)	0.0	1.0	
NC_005356.1	41708	No	NA	68	60	0	High-quality	High-quality	99.26	AAI-based (high-confidence)	0.0	1.0	
NC_005635.1	2728	No	NA	3	3	0	Medium-quality	Genome-fragment	52.36	AAI-based (high-confidence)	0.0	1.0	
NC_005636.1	2677	No	NA	2	2	0	Low-quality	Genome-fragment	49.31	AAI-based (high-confidence)	0.0	1.0	
NC_005812.1	2752	No	NA	4	3	0	Medium-quality	Genome-fragment	54.66	AAI-based (high-confidence)	0.0	1.0	
NC_005811.1	2752	No	NA	2	2	0	Medium-quality	Genome-fragment	50.07	AAI-based (high-confidence)	0.0	1.0	
NC_005832.1	106332	No	NA	93	43	0	Medium-quality	Genome-fragment	86.15	AAI-based (high-confidence)	0.0	1.0	
NC_004048.1	497	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_004068.1	7729	No	NA	6	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004093.1	1305	No	NA	1	1	0	High-quality	High-quality	97.3	AAI-based (high-confidence)	0.0	1.0	
NC_004147.1	2746	No	NA	3	3	0	Medium-quality	Genome-fragment	52.47	AAI-based (high-confidence)	0.0	1.0	
NC_004167.1	39325	No	NA	57	33	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004288.1	5002	No	NA	2	1	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_004303.1	43075	No	NA	57	47	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004348.1	40679	No	NA	66	54	0	High-quality	High-quality	98.58	AAI-based (high-confidence)	0.0	1.0	
NC_004456.1	43198	No	NA	62	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004558.1	2757	No	NA	3	3	0	Medium-quality	Genome-fragment	52.69	AAI-based (high-confidence)	0.0	1.0	
NC_004559.1	2688	No	NA	3	2	0	Low-quality	Genome-fragment	49.24	AAI-based (high-confidence)	0.0	1.0	
NC_004607.1	2751	No	NA	4	4	0	Medium-quality	Genome-fragment	52.5	AAI-based (high-confidence)	0.0	1.0	
NC_004615.1	43604	No	NA	65	54	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004628.1	2754	No	NA	3	3	0	Medium-quality	Genome-fragment	55.01	AAI-based (high-confidence)	0.0	1.0	
NC_004637.1	2668	No	NA	3	3	0	Medium-quality	Genome-fragment	51.79	AAI-based (high-confidence)	0.0	1.0	
NC_004647.1	2756	No	NA	3	3	0	Medium-quality	Genome-fragment	55.06	AAI-based (high-confidence)	0.0	1.0	
NC_004659.1	2603	No	NA	3	3	0	Medium-quality	Genome-fragment	50.18	AAI-based (high-confidence)	0.0	1.0	
NC_004660.1	2589	No	NA	2	2	0	Low-quality	Genome-fragment	49.61	AAI-based (high-confidence)	0.0	1.0	
NC_004675.1	2766	No	NA	4	4	0	Medium-quality	Genome-fragment	55.5	AAI-based (high-confidence)	0.0	1.0	
NC_004683.1	57050	No	NA	80	58	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004682.2	50913	No	NA	83	82	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004745.1	30728	No	NA	39	30	0	High-quality	High-quality	97.05	AAI-based (high-confidence)	0.0	1.0	
NC_004800.1	5256	No	NA	5	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004824.1	2742	No	NA	5	4	0	Medium-quality	Genome-fragment	54.22	AAI-based (high-confidence)	0.0	1.0	
NC_004825.1	2713	No	NA	2	2	0	Low-quality	Genome-fragment	49.67	AAI-based (high-confidence)	0.0	1.0	
NC_004927.2	75898	No	NA	112	14	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_005038.1	99657	No	NA	110	88	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005068.1	110907	No	NA	120	102	0	High-quality	High-quality	95.98	AAI-based (high-confidence)	0.0	1.0	
NC_005131.2	7118	No	NA	11	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005258.1	14935	No	NA	24	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004305.1	42259	No	NA	66	35	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_001729.1	4726	No	NA	2	2	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_005282.1	86155	No	NA	121	109	0	High-quality	High-quality	94.38	AAI-based (high-confidence)	0.0	1.0	
NC_001691.1	7184	No	NA	5	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004066.1	36798	No	NA	62	38	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_003298.1	38208	No	NA	43	42	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_005309.1	359853	No	NA	320	217	1	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_005348.1	2773	No	NA	3	3	0	Medium-quality	Genome-fragment	55.51	AAI-based (high-confidence)	0.0	1.0	
NC_005357.1	42493	No	NA	50	31	0	High-quality	High-quality	99.6	AAI-based (high-confidence)	0.0	1.0	
NC_001868.1	2706	No	NA	4	3	0	High-quality	High-quality	99.49	AAI-based (high-confidence)	0.0	1.0	
NC_005850.1	2560	No	NA	3	3	0	Low-quality	Genome-fragment	48.78	AAI-based (high-confidence)	0.0	1.0	
NC_005851.1	2525	No	NA	2	2	0	Low-quality	Genome-fragment	48.38	AAI-based (high-confidence)	0.0	1.0	
NC_005882.1	36748	No	NA	50	33	0	High-quality	High-quality	99.15	AAI-based (high-confidence)	0.0	1.0	
NC_003973.1	7304	No	NA	6	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004042.1	2617	No	NA	3	3	0	Medium-quality	Genome-fragment	50.76	AAI-based (high-confidence)	0.0	1.0	
NC_004043.1	2580	No	NA	2	2	0	Low-quality	Genome-fragment	49.42	AAI-based (high-confidence)	0.0	1.0	
NC_001900.2	49127	No	NA	76	70	0	High-quality	High-quality	93.38	AAI-based (high-confidence)	0.0	1.0	
NC_004084.1	58498	No	NA	97	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004105.1	209771	No	NA	216	172	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_004195.1	7841	No	NA	6	5	0	High-quality	High-quality	99.46	AAI-based (high-confidence)	0.0	1.0	
NC_004295.1	5028	No	NA	5	2	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_004313.1	40149	No	NA	57	43	0	Medium-quality	Genome-fragment	61.76	AAI-based (high-confidence)	0.0	1.0	
NC_003414.1	1360	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004540.1	7591	No	NA	3	3	0	High-quality	High-quality	93.69	HMM-based (lower-bound)	0.0	1.0	
NC_004582.1	2744	No	NA	4	3	0	Medium-quality	Genome-fragment	52.4	AAI-based (high-confidence)	0.0	1.0	
NC_004613.1	2748	No	NA	2	2	0	Medium-quality	Genome-fragment	55.07	AAI-based (high-confidence)	0.0	1.0	
NC_004617.1	42722	No	NA	64	57	0	High-quality	High-quality	97.76	AAI-based (high-confidence)	0.0	1.0	
NC_004634.1	2731	No	NA	3	3	0	Medium-quality	Genome-fragment	54.58	AAI-based (high-confidence)	0.0	1.0	
NC_004640.1	2773	No	NA	4	4	0	High-quality	High-quality	98.74	AAI-based (high-confidence)	0.0	1.0	
NC_004654.1	2761	No	NA	5	4	0	Medium-quality	Genome-fragment	55.3	AAI-based (high-confidence)	0.0	1.0	
NC_004665.1	37359	No	NA	40	38	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_004679.1	18227	No	NA	20	16	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_004688.1	110865	No	NA	214	179	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004713.1	5135	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004764.2	4981	No	NA	5	4	0	High-quality	High-quality	96.99	AAI-based (high-confidence)	0.0	1.0	
NC_004814.1	16687	No	NA	26	9	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_004902.1	44373	No	NA	66	36	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005031.1	2752	No	NA	6	5	0	Medium-quality	Genome-fragment	58.77	AAI-based (high-confidence)	0.0	1.0	
NC_005059.1	1363	No	NA	1	1	0	High-quality	High-quality	99.07	AAI-based (high-confidence)	0.0	1.0	
NC_004684.1	67480	No	NA	89	85	0	High-quality	High-quality	99.87	AAI-based (high-confidence)	0.0	1.0	
NC_004687.1	156102	No	NA	229	205	0	High-quality	High-quality	97.85	AAI-based (high-confidence)	0.0	1.0	
NC_005261.3	138390	No	NA	78	67	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005265.1	14796	No	NA	28	6	0	High-quality	High-quality	94.79	AAI-based (high-confidence)	0.0	1.0	
NC_005135.1	173591	No	NA	256	180	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_001630.1	5144	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_001396.1	7308	No	NA	17	2	0	High-quality	High-quality	99.77	AAI-based (high-confidence)	0.0	1.0	
NC_005178.1	37611	No	NA	56	51	0	High-quality	High-quality	98.32	AAI-based (high-confidence)	0.0	1.0	
NC_002668.1	36949	No	NA	57	33	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_005320.1	2738	No	NA	4	3	0	Medium-quality	Genome-fragment	52.32	AAI-based (high-confidence)	0.0	1.0	
NC_005341.1	6034	No	NA	3	3	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_005355.1	40190	No	NA	53	26	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005361.1	17385	No	NA	27	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005809.1	42638	No	NA	50	30	0	High-quality	High-quality	99.94	AAI-based (high-confidence)	0.0	1.0	
NC_005830.1	20869	No	NA	38	8	0	Low-quality	Genome-fragment	25.14	HMM-based (lower-bound)	0.0	1.0	
NC_005843.1	2606	No	NA	3	3	0	Medium-quality	Genome-fragment	51.81	AAI-based (high-confidence)	0.0	1.0	
NC_005855.1	2779	No	NA	4	4	0	Medium-quality	Genome-fragment	55.46	AAI-based (high-confidence)	0.0	1.0	
NC_005885.1	58638	No	NA	73	22	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004037.2	29576	No	NA	28	17	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_004062.1	119217	No	NA	118	101	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004071.1	2755	No	NA	3	3	0	Medium-quality	Genome-fragment	55.14	AAI-based (high-confidence)	0.0	1.0	
NC_004101.1	2613	No	NA	3	3	0	Low-quality	Genome-fragment	49.8	AAI-based (high-confidence)	0.0	1.0	
NC_004096.1	2595	No	NA	2	2	0	Low-quality	Genome-fragment	49.72	AAI-based (high-confidence)	0.0	1.0	
NC_004153.1	2745	No	NA	4	4	0	Medium-quality	Genome-fragment	53.19	AAI-based (high-confidence)	0.0	1.0	
NC_004192.1	2753	No	NA	3	3	0	Medium-quality	Genome-fragment	55.09	AAI-based (high-confidence)	0.0	1.0	
NC_004289.1	5380	No	NA	4	2	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_004306.1	6340	No	NA	11	7	0	Medium-quality	Genome-fragment	89.88	AAI-based (high-confidence)	0.0	1.0	
NC_003315.1	31508	No	NA	41	22	0	High-quality	High-quality	99.45	AAI-based (high-confidence)	0.0	1.0	
NC_004462.2	19604	No	NA	42	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004569.1	2782	No	NA	4	4	0	Medium-quality	Genome-fragment	55.4	AAI-based (high-confidence)	0.0	1.0	
NC_004611.1	2739	No	NA	3	3	0	Medium-quality	Genome-fragment	54.64	AAI-based (high-confidence)	0.0	1.0	
NC_004612.1	2696	No	NA	3	2	0	Low-quality	Genome-fragment	49.35	AAI-based (high-confidence)	0.0	1.0	
NC_004616.1	44970	No	NA	64	54	0	High-quality	High-quality	98.75	AAI-based (high-confidence)	0.0	1.0	
NC_004629.1	280334	No	NA	366	122	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004638.1	2582	No	NA	3	3	0	Medium-quality	Genome-fragment	50.21	AAI-based (high-confidence)	0.0	1.0	
NC_004644.1	2535	No	NA	2	2	0	Low-quality	Genome-fragment	48.58	AAI-based (high-confidence)	0.0	1.0	
NC_004648.1	2754	No	NA	4	4	0	Medium-quality	Genome-fragment	54.91	AAI-based (high-confidence)	0.0	1.0	
NC_004661.1	2612	No	NA	3	3	0	Medium-quality	Genome-fragment	50.37	AAI-based (high-confidence)	0.0	1.0	
NC_004662.1	2593	No	NA	2	2	0	Low-quality	Genome-fragment	49.68	AAI-based (high-confidence)	0.0	1.0	
NC_004678.1	16784	No	NA	20	16	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_004685.1	69777	No	NA	118	67	0	High-quality	High-quality	96.94	AAI-based (high-confidence)	0.0	1.0	
NC_004664.2	41831	No	NA	52	20	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004746.1	36596	No	NA	50	34	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004813.1	57930	No	NA	83	68	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004831.2	43769	No	NA	50	42	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_004996.1	34692	No	NA	57	40	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005040.1	5499	No	NA	4	2	0	Medium-quality	Genome-fragment	89.04	HMM-based (lower-bound)	0.0	1.0	
NC_004755.1	2735	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_002519.1	39898	No	NA	56	26	0	High-quality	High-quality	99.73	AAI-based (high-confidence)	0.0	1.0	
NC_005260.1	233234	No	NA	338	171	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_003907.2	46012	No	NA	72	27	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_005041.2	5335	No	NA	4	3	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_004367.1	149696	No	NA	126	62	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.15	
NC_001731.1	190289	No	NA	155	112	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_004777.1	37555	No	NA	44	43	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_003327.2	6882	No	NA	14	8	0	High-quality	High-quality	97.56	AAI-based (high-confidence)	0.0	1.0	
NC_005319.1	2746	No	NA	4	4	0	Medium-quality	Genome-fragment	52.52	AAI-based (high-confidence)	0.0	1.0	
NC_005340.1	30636	No	NA	41	32	0	High-quality	High-quality	98.09	AAI-based (high-confidence)	0.0	1.0	
NC_005354.1	38384	No	NA	55	28	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005360.1	16473	No	NA	31	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005808.1	42663	No	NA	50	30	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005822.1	32172	No	NA	48	36	0	High-quality	High-quality	96.29	AAI-based (high-confidence)	0.0	1.0	
NC_001412.1	2994	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005852.2	2575	No	NA	3	3	0	Low-quality	Genome-fragment	49.96	AAI-based (high-confidence)	0.0	1.0	
NC_005853.2	2543	No	NA	3	2	0	Low-quality	Genome-fragment	48.73	AAI-based (high-confidence)	0.0	1.0	
NC_005884.1	43783	No	NA	52	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005845.1	2739	No	NA	5	4	0	Medium-quality	Genome-fragment	53.19	AAI-based (high-confidence)	0.0	1.0	
NC_005846.1	2705	No	NA	2	2	0	Low-quality	Genome-fragment	49.55	AAI-based (high-confidence)	0.0	1.0	
NC_005872.1	28337	No	NA	49	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence ITR
NC_005887.1	42415	No	NA	50	30	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005905.1	86462	No	NA	87	42	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005964.2	18855	No	NA	19	1	3	High-quality	High-quality	90.67	AAI-based (high-confidence)	0.0	1.0	
NC_002321.1	41401	No	NA	64	55	0	High-quality	High-quality	95.53	AAI-based (high-confidence)	0.0	1.0	
NC_001132.2	161773	No	NA	166	143	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_004641.1	2760	No	NA	4	3	0	Medium-quality	Genome-fragment	55.44	AAI-based (high-confidence)	0.0	1.0	
NC_003521.1	241087	No	NA	174	113	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_004690.1	113220	No	NA	107	99	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004091.1	2749	No	NA	4	3	0	Medium-quality	Genome-fragment	54.87	AAI-based (high-confidence)	0.0	1.0	
NC_005083.2	244834	No	NA	382	166	0	High-quality	High-quality	98.71	AAI-based (high-confidence)	0.0	1.0	
NC_004735.1	129908	No	NA	150	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_006151.1	143461	No	NA	92	66	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_002743.1	682	No	NA	0	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_004033.1	230	No	NA	0	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_002361.1	2037	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005048.1	1387	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_003405.1	1353	No	NA	1	1	0	High-quality	High-quality	99.23	AAI-based (high-confidence)	0.0	1.0	
NC_004904.1	1342	No	NA	2	1	0	High-quality	High-quality	99.07	AAI-based (high-confidence)	0.0	1.0	
NC_001944.1	1993	No	NA	2	2	0	High-quality	High-quality	99.31	AAI-based (high-confidence)	0.0	1.0	
NC_001650.2	184439	No	NA	94	68	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.17	
NC_001663.2	5372	No	NA	4	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_001491.2	150224	No	NA	97	67	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005337.1	134431	No	NA	132	100	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_005879.1	39853	No	NA	46	24	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_006148.1	4432	No	NA	2	2	0	Complete	High-quality	100.0	ITR (medium-confidence)	0.0	1.0	
NC_005839.2	131680	No	NA	135	105	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_005345.2	49220	No	NA	80	27	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_004812.1	156789	No	NA	95	66	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_005856.1	94800	No	NA	100	30	0	High-quality	High-quality	91.78	AAI-based (high-confidence)	0.0	1.0	
NC_002513.1	33034	No	NA	33	20	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_003798.1	324	No	NA	0	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_006458.1	781	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_001876.1	34446	No	NA	30	22	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_000942.1	30944	No	NA	25	18	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_000899.1	45063	No	NA	44	23	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_001574.1	7161	No	NA	4	3	0	High-quality	High-quality	99.85	AAI-based (high-confidence)	0.0	1.0	
NC_005874.1	1354	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_006548.1	38439	No	NA	51	39	0	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
