## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	assembly
1--VIRSorter_virus--NC_055918_1--fragment_3	4	VIRSorter_virus--NC_055918_1--fragment_3	4	1	1	2.44790089001697						1
1--VIRSorter_virus--Tp1_38_OMZ_0-0d2_C1907822_1--fragment_9	6	VIRSorter_virus--Tp1_38_OMZ_0-0d2_C1907822_1--fragment_9	6	1	1	2.38061042338579						1
1--## 2 - Complete phage contigs - category 2 (somewhat sure)												1
1--## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	1
1--VIRSorter_archaea--NZ_AOHX01000026_1--fragment_32	12	VIRSorter_archaea--NZ_AOHX01000026_1--fragment_32	12	2			gene_3-gene_12:5.06317866926617					1
1--VIRSorter_archaea--NZ_CP020362_1--fragment_482	9	VIRSorter_archaea--NZ_CP020362_1--fragment_482	9	2		5.50777700253819	23.74579847905213					1
1--VIRSorter_archaea--NZ_WHYS01000004_1--fragment_2	7	VIRSorter_archaea--NZ_WHYS01000004_1--fragment_2	7	2		2.92882332228420	14.98629100893565					1
1--VIRSorter_bacteria--NZ_AHIY01001174_1--fragment_1	6	VIRSorter_bacteria--NZ_AHIY01001174_1--fragment_1	6	2			4.10341687610291					1
1--VIRSorter_bacteria--NZ_CZPG01000049_1--fragment_2	9	VIRSorter_bacteria--NZ_CZPG01000049_1--fragment_2	9	2		2.05184998863023						1
1--VIRSorter_bacteria--NZ_KK218106_1--fragment_21	13	VIRSorter_bacteria--NZ_KK218106_1--fragment_21	13	2		6.95567789255516						1
1--VIRSorter_bacteria--NZ_LKPT01000005_1--fragment_226	4	VIRSorter_bacteria--NZ_LKPT01000005_1--fragment_226	4	2		2.44790089001697	10.55368821291206					1
1--VIRSorter_plasmid--NZ_CP012427_1--fragment_2	6	VIRSorter_plasmid--NZ_CP012427_1--fragment_2	6	2		3.67185133502546						1
1--VIRSorter_plasmid--NZ_CP013060_1--fragment_5	8	VIRSorter_plasmid--NZ_CP013060_1--fragment_5	8	2		4.89580178003394						1
1--VIRSorter_plasmid--NZ_CP016613_1--fragment_9	6	VIRSorter_plasmid--NZ_CP016613_1--fragment_9	6	2		2.38061042338579						1
1--VIRSorter_plasmid--NZ_CP020425_1--fragment_8	10	VIRSorter_plasmid--NZ_CP020425_1--fragment_8	10	2		2.51651609420193						1
1--VIRSorter_plasmid--NZ_CP021203_1--fragment_21	4	VIRSorter_plasmid--NZ_CP021203_1--fragment_21	4	2		2.44790089001697						1
1--VIRSorter_plasmid--NZ_CP021842_1--fragment_12	6	VIRSorter_plasmid--NZ_CP021842_1--fragment_12	6	2		2.38061042338579						1
1--VIRSorter_plasmid--NZ_CP021881_1--fragment_10	6	VIRSorter_plasmid--NZ_CP021881_1--fragment_10	6	2		2.38061042338579						1
1--VIRSorter_virus--3300001594_____Draft_10000824--fragment_9	4	VIRSorter_virus--3300001594_____Draft_10000824--fragment_9	4	2		2.44790089001697						1
1--VIRSorter_virus--3300002307_____JGI24890J29729_1000627--fragment_2	4	VIRSorter_virus--3300002307_____JGI24890J29729_1000627--fragment_2	4	2			4.50002512637827					1
1--VIRSorter_virus--3300002546_____JGI25318J35512_1000086--fragment_2	4	VIRSorter_virus--3300002546_____JGI25318J35512_1000086--fragment_2	4	2		2.44790089001697						1
1--VIRSorter_virus--3300005435_____Ga0070714_100000066--fragment_2	5	VIRSorter_virus--3300005435_____Ga0070714_100000066--fragment_2	5	2		3.05987611252121						1
1--VIRSorter_virus--3300005563_____Ga0068855_100000570--fragment_2	10	VIRSorter_virus--3300005563_____Ga0068855_100000570--fragment_2	10	2		2.51651609420193						1
1--VIRSorter_virus--3300005686_____Ga0074435_100118--fragment_12	8	VIRSorter_virus--3300005686_____Ga0074435_100118--fragment_12	8	2		2.42819872654634						1
1--VIRSorter_virus--3300005916_____Ga0075120_10000254--fragment_8	4	VIRSorter_virus--3300005916_____Ga0075120_10000254--fragment_8	4	2		2.44790089001697						1
1--VIRSorter_virus--3300006250_____Ga0099391_100220--fragment_10	6	VIRSorter_virus--3300006250_____Ga0099391_100220--fragment_10	6	2		2.38061042338579						1
1--VIRSorter_virus--3300006260_____Ga0099518_100374--fragment_1	9	VIRSorter_virus--3300006260_____Ga0099518_100374--fragment_1	9	2		2.05184998863023						1
1--VIRSorter_virus--3300006319_____Ga0099581_100185--fragment_8	7	VIRSorter_virus--3300006319_____Ga0099581_100185--fragment_8	7	2		4.28382655752970						1
1--VIRSorter_virus--3300006322_____Ga0099623_1000085--fragment_15	8	VIRSorter_virus--3300006322_____Ga0099623_1000085--fragment_15	8	2		3.48521036508559						1
1--VIRSorter_virus--3300006525_____Ga0101027_100262--fragment_8	4	VIRSorter_virus--3300006525_____Ga0101027_100262--fragment_8	4	2		2.44790089001697						1
1--VIRSorter_virus--3300006946_____Ga0079104_1000417--fragment_4	6	VIRSorter_virus--3300006946_____Ga0079104_1000417--fragment_4	6	2		2.38061042338579						1
1--VIRSorter_virus--3300007297_____Ga0104793_100431--fragment_3	5	VIRSorter_virus--3300007297_____Ga0104793_100431--fragment_3	5	2		3.05987611252121						1
1--VIRSorter_virus--3300007307_____Ga0104924_10090--fragment_1	5	VIRSorter_virus--3300007307_____Ga0104924_10090--fragment_1	5	2		3.05987611252121						1
1--VIRSorter_virus--3300007931_____Ga0113985_100006--fragment_12	11	VIRSorter_virus--3300007931_____Ga0113985_100006--fragment_12	11	2		gene_2-gene_11:2.97775550975071						1
1--VIRSorter_virus--3300007988_____Ga0100402_1000828--fragment_5	8	VIRSorter_virus--3300007988_____Ga0100402_1000828--fragment_5	8	2		4.89580178003394						1
1--VIRSorter_virus--3300008002_____Ga0100390_10000162--fragment_1	6	VIRSorter_virus--3300008002_____Ga0100390_10000162--fragment_1	6	2		3.67185133502546						1
1--VIRSorter_virus--3300008059_____Ga0114166_100060--fragment_10	8	VIRSorter_virus--3300008059_____Ga0114166_100060--fragment_10	8	2		3.48521036508559						1
1--VIRSorter_virus--3300008255_____Ga0100403_1000583--fragment_2	6	VIRSorter_virus--3300008255_____Ga0100403_1000583--fragment_2	6	2		2.38061042338579						1
1--VIRSorter_virus--3300008277_____Ga0114260_100021--fragment_1	13	VIRSorter_virus--3300008277_____Ga0114260_100021--fragment_1	13	2		gene_1-gene_11:4.18745962126634						1
1--VIRSorter_virus--3300008332_____Ga0114895_10001--fragment_1	4	VIRSorter_virus--3300008332_____Ga0114895_10001--fragment_1	4	2		2.44790089001697						1
1--VIRSorter_virus--3300008363_____Ga0115180_100087--fragment_4	5	VIRSorter_virus--3300008363_____Ga0115180_100087--fragment_4	5	2		3.05987611252121						1
1--VIRSorter_virus--3300008534_____Ga0111050_100121--fragment_8	8	VIRSorter_virus--3300008534_____Ga0111050_100121--fragment_8	8	2		2.42819872654634						1
1--VIRSorter_virus--3300008556_____Ga0111059_100271--fragment_9	6	VIRSorter_virus--3300008556_____Ga0111059_100271--fragment_9	6	2		3.67185133502546						1
1--VIRSorter_virus--3300008660_____Ga0111492_100158--fragment_5	7	VIRSorter_virus--3300008660_____Ga0111492_100158--fragment_5	7	2		2.92882332228420						1
1--VIRSorter_virus--3300008729_____Ga0113885_100251--fragment_3	5	VIRSorter_virus--3300008729_____Ga0113885_100251--fragment_3	5	2		3.05987611252121						1
1--VIRSorter_virus--3300009151_____Ga0114962_10000009--fragment_26	4	VIRSorter_virus--3300009151_____Ga0114962_10000009--fragment_26	4	2		2.44790089001697						1
1--VIRSorter_virus--3300009393_____Ga0111010_1000045--fragment_19	5	VIRSorter_virus--3300009393_____Ga0111010_1000045--fragment_19	5	2		3.05987611252121						1
1--VIRSorter_virus--3300009776_____Ga0116154_10000228--fragment_6	4	VIRSorter_virus--3300009776_____Ga0116154_10000228--fragment_6	4	2		2.44790089001697						1
1--VIRSorter_virus--3300010274_____Ga0134100_1000593--fragment_7	5	VIRSorter_virus--3300010274_____Ga0134100_1000593--fragment_7	5	2		3.05987611252121						1
1--VIRSorter_virus--3300010283_____Ga0129312_1000034--fragment_15	6	VIRSorter_virus--3300010283_____Ga0129312_1000034--fragment_15	6	2		3.67185133502546						1
1--VIRSorter_virus--3300011440_____Ga0137433_1000090--fragment_3	8	VIRSorter_virus--3300011440_____Ga0137433_1000090--fragment_3	8	2		2.42819872654634						1
1--VIRSorter_virus--3300011593_____Ga0122758_100092--fragment_1	9	VIRSorter_virus--3300011593_____Ga0122758_100092--fragment_1	9	2		2.05184998863023						1
1--VIRSorter_virus--3300011756_____Ga0120990_100051--fragment_8	7	VIRSorter_virus--3300011756_____Ga0120990_100051--fragment_8	7	2		2.92882332228420						1
1--VIRSorter_virus--3300011936_____Ga0119780_100146--fragment_4	6	VIRSorter_virus--3300011936_____Ga0119780_100146--fragment_4	6	2		2.38061042338579						1
1--VIRSorter_virus--3300012117_____Ga0153981_1000013--fragment_4	8	VIRSorter_virus--3300012117_____Ga0153981_1000013--fragment_4	8	2		3.48521036508559						1
1--VIRSorter_virus--3300012218_____Ga0118552_100003--fragment_7	8	VIRSorter_virus--3300012218_____Ga0118552_100003--fragment_7	8	2		4.89580178003394						1
1--VIRSorter_virus--3300013102_____Ga0157371_10000633--fragment_6	8	VIRSorter_virus--3300013102_____Ga0157371_10000633--fragment_6	8	2		4.89580178003394						1
1--VIRSorter_virus--3300013306_____Ga0163162_10000301--fragment_11	6	VIRSorter_virus--3300013306_____Ga0163162_10000301--fragment_11	6	2		2.38061042338579						1
1--VIRSorter_virus--3300013461_____Ga0118219_100001--fragment_9	9	VIRSorter_virus--3300013461_____Ga0118219_100001--fragment_9	9	2		2.05184998863023						1
1--VIRSorter_virus--3300013584_____Ga0118564_10007--fragment_4	5	VIRSorter_virus--3300013584_____Ga0118564_10007--fragment_4	5	2		3.05987611252121						1
1--VIRSorter_virus--3300013637_____Ga0118266_10026--fragment_1	8	VIRSorter_virus--3300013637_____Ga0118266_10026--fragment_1	8	2		3.48521036508559						1
1--VIRSorter_virus--3300014012_____Ga0121155_100001--fragment_52	4	VIRSorter_virus--3300014012_____Ga0121155_100001--fragment_52	4	2		2.44790089001697						1
1--VIRSorter_virus--3300014529_____Ga0169876_100354--fragment_1	10	VIRSorter_virus--3300014529_____Ga0169876_100354--fragment_1	10	2		2.51651609420193						1
1--VIRSorter_virus--3300014529_____Ga0169876_100354--fragment_2	8	VIRSorter_virus--3300014529_____Ga0169876_100354--fragment_2	8	2		2.42819872654634						1
1--VIRSorter_virus--3300014542_____Ga0134454_100144--fragment_2	6	VIRSorter_virus--3300014542_____Ga0134454_100144--fragment_2	6	2		2.38061042338579						1
1--VIRSorter_virus--3300015265_____Ga0182005_1000188--fragment_6	6	VIRSorter_virus--3300015265_____Ga0182005_1000188--fragment_6	6	2		2.38061042338579						1
1--VIRSorter_virus--3300019376_____Ga0187899_10000399--fragment_5	6	VIRSorter_virus--3300019376_____Ga0187899_10000399--fragment_5	6	2		2.38061042338579						1
1--VIRSorter_virus--3300019937_____Ga0194022_1000007--fragment_5	9	VIRSorter_virus--3300019937_____Ga0194022_1000007--fragment_5	9	2		2.93596207779261						1
1--VIRSorter_virus--3300020039_____Ga0207352_1025--fragment_4	4	VIRSorter_virus--3300020039_____Ga0207352_1025--fragment_4	4	2		2.44790089001697						1
1--VIRSorter_virus--3300024332_____Ga0228659_1000005--fragment_2	5	VIRSorter_virus--3300024332_____Ga0228659_1000005--fragment_2	5	2		3.05987611252121						1
1--VIRSorter_virus--3300026076_____Ga0208261_1000002--fragment_1	7	VIRSorter_virus--3300026076_____Ga0208261_1000002--fragment_1	7	2		2.92882332228420						1
1--VIRSorter_virus--7000000203_____SRS024441_LANL_scaffold_8682--fragment_3	9	VIRSorter_virus--7000000203_____SRS024441_LANL_scaffold_8682--fragment_3	9	2		2.93596207779261						1
1--VIRSorter_virus--Bacilli_gi_257433049-139222-180874--fragment_4	10	VIRSorter_virus--Bacilli_gi_257433049-139222-180874--fragment_4	10	2		2.51651609420193						1
1--VIRSorter_virus--Bacilli_gi_325681573--fragment_10	6	VIRSorter_virus--Bacilli_gi_325681573--fragment_10	6	2		2.38061042338579						1
1--VIRSorter_virus--Bacilli_gi_418454265-6091-48807--fragment_2	9	VIRSorter_virus--Bacilli_gi_418454265-6091-48807--fragment_2	9	2		5.50777700253819						1
1--VIRSorter_virus--Bacilli_gi_418877970-427303-474658--fragment_10	6	VIRSorter_virus--Bacilli_gi_418877970-427303-474658--fragment_10	6	2		3.67185133502546						1
1--VIRSorter_virus--Bacilli_gi_418933447-548605-592002--fragment_10	6	VIRSorter_virus--Bacilli_gi_418933447-548605-592002--fragment_10	6	2		3.67185133502546						1
1--VIRSorter_virus--Bacilli_gi_419768752--fragment_8	16	VIRSorter_virus--Bacilli_gi_419768752--fragment_8	16	2		gene_2-gene_16:2.58842196937967						1
1--VIRSorter_virus--Bacilli_gi_486339825-456217-502792--fragment_1	4	VIRSorter_virus--Bacilli_gi_486339825-456217-502792--fragment_1	4	2		2.44790089001697						1
1--VIRSorter_virus--Bacilli_gi_486385588-2250358-2294564--fragment_10	9	VIRSorter_virus--Bacilli_gi_486385588-2250358-2294564--fragment_10	9	2		4.04791190371438						1
1--VIRSorter_virus--Bacilli_gi_486407993-453599-499276--fragment_1	7	VIRSorter_virus--Bacilli_gi_486407993-453599-499276--fragment_1	7	2		4.28382655752970						1
1--VIRSorter_virus--Bacilli_gi_487189945-425722-469601--fragment_8	10	VIRSorter_virus--Bacilli_gi_487189945-425722-469601--fragment_8	10	2		6.11975222504243						1
1--VIRSorter_virus--Bacilli_gi_487369849-163132-210386--fragment_11	4	VIRSorter_virus--Bacilli_gi_487369849-163132-210386--fragment_11	4	2		2.44790089001697						1
1--VIRSorter_virus--Bacilli_gi_487370984-1010441-1056257--fragment_10	8	VIRSorter_virus--Bacilli_gi_487370984-1010441-1056257--fragment_10	8	2		3.48521036508559						1
1--VIRSorter_virus--Bacilli_gi_487379684-588006-630498--fragment_2	11	VIRSorter_virus--Bacilli_gi_487379684-588006-630498--fragment_2	11	2		gene_1-gene_10:2.97775550975071						1
1--VIRSorter_virus--Bacilli_gi_487385673-486958-531891--fragment_10	7	VIRSorter_virus--Bacilli_gi_487385673-486958-531891--fragment_10	7	2		4.28382655752970						1
1--VIRSorter_virus--Bacilli_gi_487392815-426730-471478--fragment_9	8	VIRSorter_virus--Bacilli_gi_487392815-426730-471478--fragment_9	8	2		2.42819872654634						1
1--VIRSorter_virus--Bacilli_gi_487399506-623295-665583--fragment_2	11	VIRSorter_virus--Bacilli_gi_487399506-623295-665583--fragment_2	11	2		6.25460619282701						1
1--VIRSorter_virus--Bacilli_gi_500219249-340805-382586--fragment_3	7	VIRSorter_virus--Bacilli_gi_500219249-340805-382586--fragment_3	7	2		2.92882332228420						1
1--VIRSorter_virus--Bacilli_gi_505733897-39218-76098--fragment_3	7	VIRSorter_virus--Bacilli_gi_505733897-39218-76098--fragment_3	7	2		2.92882332228420						1
1--VIRSorter_virus--Betaproteobacteria_gi_485035271-0-47405--fragment_2	4	VIRSorter_virus--Betaproteobacteria_gi_485035271-0-47405--fragment_2	4	2		2.44790089001697						1
1--VIRSorter_virus--Betaproteobacteria_gi_83716035-1578828-1614931--fragment_4	9	VIRSorter_virus--Betaproteobacteria_gi_83716035-1578828-1614931--fragment_4	9	2		5.50777700253819						1
1--VIRSorter_virus--Clostridia_gi_484228664-0-43810--fragment_8	10	VIRSorter_virus--Clostridia_gi_484228664-0-43810--fragment_8	10	2		4.61563858085354						1
1--VIRSorter_virus--Clostridia_gi_545013896--fragment_9	10	VIRSorter_virus--Clostridia_gi_545013896--fragment_9	10	2		2.51651609420193						1
1--VIRSorter_virus--Gammaproteobacteria_gi_163780161-102456-133957--fragment_3	7	VIRSorter_virus--Gammaproteobacteria_gi_163780161-102456-133957--fragment_3	7	2		4.28382655752970						1
1--VIRSorter_virus--Gammaproteobacteria_gi_229896925--fragment_4	6	VIRSorter_virus--Gammaproteobacteria_gi_229896925--fragment_4	6	2		2.38061042338579						1
1--VIRSorter_virus--Gammaproteobacteria_gi_229896925--fragment_9	6	VIRSorter_virus--Gammaproteobacteria_gi_229896925--fragment_9	6	2		2.38061042338579						1
1--VIRSorter_virus--Gammaproteobacteria_gi_313112493-5415905-5455670--fragment_1	10	VIRSorter_virus--Gammaproteobacteria_gi_313112493-5415905-5455670--fragment_1	10	2		6.11975222504243						1
1--VIRSorter_virus--Gammaproteobacteria_gi_386607309-2307174-2337602--fragment_7	8	VIRSorter_virus--Gammaproteobacteria_gi_386607309-2307174-2337602--fragment_7	8	2		4.89580178003394						1
1--VIRSorter_virus--Gammaproteobacteria_gi_386627502-1300638-1376416--fragment_14	8	VIRSorter_virus--Gammaproteobacteria_gi_386627502-1300638-1376416--fragment_14	8	2		2.42819872654634						1
1--VIRSorter_virus--Gammaproteobacteria_gi_387610477-855768-907753--fragment_4	7	VIRSorter_virus--Gammaproteobacteria_gi_387610477-855768-907753--fragment_4	7	2		2.92882332228420						1
1--VIRSorter_virus--Gammaproteobacteria_gi_407479587-2148610-2196792--fragment_1	8	VIRSorter_virus--Gammaproteobacteria_gi_407479587-2148610-2196792--fragment_1	8	2		3.48521036508559						1
1--VIRSorter_virus--Gammaproteobacteria_gi_410591407-12916-45167--fragment_3	8	VIRSorter_virus--Gammaproteobacteria_gi_410591407-12916-45167--fragment_3	8	2		3.48521036508559						1
1--VIRSorter_virus--Gammaproteobacteria_gi_418525870-245816-295920--fragment_1	9	VIRSorter_virus--Gammaproteobacteria_gi_418525870-245816-295920--fragment_1	9	2		4.04791190371438						1
1--VIRSorter_virus--Gammaproteobacteria_gi_419073900-207954-238398--fragment_4	8	VIRSorter_virus--Gammaproteobacteria_gi_419073900-207954-238398--fragment_4	8	2		3.48521036508559						1
1--VIRSorter_virus--Gammaproteobacteria_gi_419204296-0-61726--fragment_11	7	VIRSorter_virus--Gammaproteobacteria_gi_419204296-0-61726--fragment_11	7	2		2.92882332228420						1
1--VIRSorter_virus--Gammaproteobacteria_gi_419357567-68047-100836--fragment_1	10	VIRSorter_virus--Gammaproteobacteria_gi_419357567-68047-100836--fragment_1	10	2		6.11975222504243						1
1--VIRSorter_virus--Gammaproteobacteria_gi_419952011-33751-65709--fragment_5	7	VIRSorter_virus--Gammaproteobacteria_gi_419952011-33751-65709--fragment_5	7	2		4.28382655752970						1
1--VIRSorter_virus--Gammaproteobacteria_gi_422806576-278763-323438--fragment_11	8	VIRSorter_virus--Gammaproteobacteria_gi_422806576-278763-323438--fragment_11	8	2		2.42819872654634						1
1--VIRSorter_virus--Gammaproteobacteria_gi_424090918-1387-49773--fragment_8	9	VIRSorter_virus--Gammaproteobacteria_gi_424090918-1387-49773--fragment_8	9	2		4.04791190371438						1
1--VIRSorter_virus--Gammaproteobacteria_gi_429781203-0-46246--fragment_9	7	VIRSorter_virus--Gammaproteobacteria_gi_429781203-0-46246--fragment_9	7	2		4.28382655752970						1
1--VIRSorter_virus--Gammaproteobacteria_gi_474485055--fragment_6	5	VIRSorter_virus--Gammaproteobacteria_gi_474485055--fragment_6	5	2		3.05987611252121						1
1--VIRSorter_virus--Gammaproteobacteria_gi_476380831-1586839-1625952--fragment_10	6	VIRSorter_virus--Gammaproteobacteria_gi_476380831-1586839-1625952--fragment_10	6	2		3.67185133502546						1
1--VIRSorter_virus--Gammaproteobacteria_gi_476381307-1271409-1312120--fragment_9	8	VIRSorter_virus--Gammaproteobacteria_gi_476381307-1271409-1312120--fragment_9	8	2		3.48521036508559						1
1--VIRSorter_virus--Gammaproteobacteria_gi_487548899-67280-98327--fragment_5	7	VIRSorter_virus--Gammaproteobacteria_gi_487548899-67280-98327--fragment_5	7	2		4.28382655752970						1
1--VIRSorter_virus--Gammaproteobacteria_gi_489667428--fragment_4	6	VIRSorter_virus--Gammaproteobacteria_gi_489667428--fragment_4	6	2		3.67185133502546						1
1--VIRSorter_virus--Gammaproteobacteria_gi_507519518-4403312-4437141--fragment_2	9	VIRSorter_virus--Gammaproteobacteria_gi_507519518-4403312-4437141--fragment_2	9	2		2.93596207779261						1
1--VIRSorter_virus--Gammaproteobacteria_gi_510916074-69742-102504--fragment_5	12	VIRSorter_virus--Gammaproteobacteria_gi_510916074-69742-102504--fragment_5	12	2		gene_2-gene_12:4.40930837088270						1
1--VIRSorter_virus--Gammaproteobacteria_gi_513028875-0-40048--fragment_10	5	VIRSorter_virus--Gammaproteobacteria_gi_513028875-0-40048--fragment_10	5	2		3.05987611252121						1
1--VIRSorter_virus--Gammaproteobacteria_gi_545140152--fragment_8	6	VIRSorter_virus--Gammaproteobacteria_gi_545140152--fragment_8	6	2		3.67185133502546						1
1--VIRSorter_virus--Gammaproteobacteria_gi_545162841-429094-462988--fragment_1	8	VIRSorter_virus--Gammaproteobacteria_gi_545162841-429094-462988--fragment_1	8	2		2.42819872654634						1
1--VIRSorter_virus--Gammaproteobacteria_gi_545162841-429094-462988--fragment_5	12	VIRSorter_virus--Gammaproteobacteria_gi_545162841-429094-462988--fragment_5	12	2		4.98452982323255						1
1--VIRSorter_virus--Gammaproteobacteria_gi_545163880-581775-626666--fragment_3	7	VIRSorter_virus--Gammaproteobacteria_gi_545163880-581775-626666--fragment_3	7	2		2.92882332228420						1
1--VIRSorter_virus--Gammaproteobacteria_gi_545165932--fragment_13	6	VIRSorter_virus--Gammaproteobacteria_gi_545165932--fragment_13	6	2		3.67185133502546						1
1--VIRSorter_virus--Gammaproteobacteria_gi_545232788-67127-100294--fragment_6	5	VIRSorter_virus--Gammaproteobacteria_gi_545232788-67127-100294--fragment_6	5	2		3.05987611252121						1
1--VIRSorter_virus--Gammaproteobacteria_gi_545234012-1337880-1414537--fragment_13	7	VIRSorter_virus--Gammaproteobacteria_gi_545234012-1337880-1414537--fragment_13	7	2		2.92882332228420						1
