index	scaffold	type	Quality
1	virus--3300000956_____JGI10216J12902_100944507--fragment_9	lysogenic	low quality draft
1	virus--NC_005083.2--fragment_30	lysogenic	low quality draft
1	virus--3300022200_____Ga0196901_1000034--fragment_4	lysogenic	low quality draft
1	virus--3300007111_____Ga0102634_100153--fragment_16	lysogenic	low quality draft
2	virus--3300010399_____Ga0134127_10000367--fragment_8	lysogenic	low quality draft
2	virus--NC_047825.1--fragment_12	lysogenic	low quality draft
2	virus--Gammaproteobacteria_gi_556493183-273839-318621--fragment_5	lysogenic	low quality draft
2	virus--3300000117_____DelMOWin2010_c10000159--fragment_8	lysogenic	low quality draft
2	virus--NC_054762.1--fragment_3	lysogenic	low quality draft
2	virus--3300009164_____Ga0114975_10000116--fragment_1	lysogenic	low quality draft
2	virus--NC_021530.1--fragment_26	lysogenic	low quality draft
2	virus--NC_027125.1--fragment_11	lysogenic	low quality draft
2	archaea--NZ_LPSF01000002.1--fragment_266	lysogenic	low quality draft
2	virus--NC_061436.1--fragment_5	lysogenic	low quality draft
2	virus--NC_022343.1--fragment_3	lysogenic	low quality draft
2	virus--NC_031261.1--fragment_11	lysogenic	low quality draft
2	virus--NC_041855.1--fragment_2	lysogenic	low quality draft
2	virus--NC_047704.1--fragment_3	lysogenic	low quality draft
2	virus--3300013005_____Ga0164292_10000489--fragment_1	lysogenic	low quality draft
2	virus--3300009551_____Ga0105238_10000169--fragment_3	lysogenic	low quality draft
2	virus--NC_041971.1--fragment_12	lysogenic	low quality draft
2	virus--3300020411_____Ga0211587_10000002--fragment_43	lysogenic	low quality draft
2	virus--NC_031263.1--fragment_8	lysogenic	low quality draft
2	virus--NC_013691.1--fragment_18	lysogenic	low quality draft
2	virus--Gammaproteobacteria_gi_424438250-0-43903--fragment_11	lysogenic	low quality draft
2	virus--NC_014036.1--fragment_13	lysogenic	low quality draft
2	virus--NC_014792.1--fragment_18	lysogenic	low quality draft
2	virus--NC_042322.1--fragment_1	lysogenic	low quality draft
2	virus--NC_015250.1--fragment_10	lysogenic	low quality draft
2	virus--3300010048_____Ga0126373_10000154--fragment_3	lysogenic	low quality draft
2	virus--NC_052456.1--fragment_11	lysogenic	low quality draft
2	virus--3300024224_____Ga0247673_1000001--fragment_16	lysogenic	low quality draft
2	virus--Bacilli_gi_257433049-139222-180874--fragment_7	lysogenic	low quality draft
2	virus--NC_027130.1--fragment_44	lysogenic	low quality draft
2	virus--NC_018856.1--fragment_24	lysogenic	low quality draft
2	virus--3300009638_____Ga0116113_1000030--fragment_7	lysogenic	low quality draft
2	bacteria--NZ_KK213309.1--fragment_256	lysogenic	low quality draft
2	virus--NC_055830.1--fragment_1	lysogenic	low quality draft
2	virus--3300004194_____Ga0066446_1000078--fragment_8	lysogenic	low quality draft
2	virus--NC_019913.1--fragment_13	lysogenic	low quality draft
2	virus--Gammaproteobacteria_gi_424090918-1387-49773--fragment_8	lysogenic	low quality draft
2	virus--3300008077_____Ga0105964_1000038--fragment_34	lysogenic	low quality draft
2	virus--NC_025447.1--fragment_35	lysogenic	low quality draft
2	virus--Gammaproteobacteria_gi_525855729-523962-573061--fragment_1	lysogenic	low quality draft
2	virus--3300003500_____JGI26242J51144_1000069--fragment_2	lysogenic	low quality draft
2	virus--3300008216_____Ga0114898_1000251--fragment_4	lysogenic	low quality draft
2	virus--Gammaproteobacteria_gi_520892570--fragment_7	lysogenic	low quality draft
2	virus--3300011707_____Ga0120931_100087--fragment_11	lysogenic	low quality draft
2	virus--NC_049494.1--fragment_41	lysogenic	low quality draft
2	virus--3300014675_____Ga0121392_100096--fragment_2	lysogenic	low quality draft
2	virus--NC_010152.1--fragment_6	lysogenic	low quality draft
2	virus--NC_051626.1--fragment_13	lysogenic	low quality draft
2	virus--3300013122_____Ga0172374_1000255--fragment_8	lysogenic	low quality draft
2	virus--NC_042098.1--fragment_10	lysogenic	low quality draft
2	virus--3300024495_____Ga0255164_1000057--fragment_5	lysogenic	low quality draft
2	virus--NC_028955.1--fragment_38	lysogenic	low quality draft
2	virus--NC_029013.1--fragment_14	lysogenic	low quality draft
2	virus--NC_031928.1--fragment_11	lysogenic	low quality draft
2	virus--NC_027366.1--fragment_1	lysogenic	low quality draft
2	virus--3300005997_____Ga0066255_1000262--fragment_7	lysogenic	low quality draft
2	virus--3300012956_____Ga0154020_10000197--fragment_17	lysogenic	low quality draft
2	virus--NC_049850.1--fragment_56	lysogenic	low quality draft
2	virus--NC_048736.1--fragment_23	lysogenic	low quality draft
2	virus--3300011986_____Ga0119795_1000186--fragment_5	lysogenic	low quality draft
2	virus--NC_004681.1--fragment_17	lysogenic	low quality draft
2	virus--NC_002486.1--fragment_5	lysogenic	low quality draft
2	virus--NC_047726.1--fragment_3	lysogenic	low quality draft
2	virus--NC_028746.1--fragment_2	lysogenic	low quality draft
2	virus--NC_020877.1--fragment_21	lysogenic	low quality draft
2	virus--NC_020876.1--fragment_12	lysogenic	low quality draft
2	virus--NC_014792.1--fragment_16	lysogenic	low quality draft
2	virus--NC_028795.1--fragment_2	lysogenic	low quality draft
2	virus--3300017971_____Ga0180438_10000690--fragment_6	lysogenic	low quality draft
2	virus--NC_029079.1--fragment_13	lysogenic	low quality draft
2	virus--NC_048828.1--fragment_11	lysogenic	low quality draft
2	virus--NC_029022.1--fragment_7	lysogenic	low quality draft
2	virus--NC_054940.1--fragment_16	lysogenic	low quality draft
2	virus--3300026076_____Ga0208261_1000002--fragment_5	lysogenic	low quality draft
2	virus--NC_048799.1--fragment_3	lysogenic	low quality draft
2	virus--3300014048_____Ga0121523_100099--fragment_1	lysogenic	low quality draft
2	virus--Gammaproteobacteria_gi_416495320--fragment_23	lysogenic	low quality draft
2	virus--2149837022_____STU__NODE_1776_len_18559_cov_54_942238--fragment_1	lysogenic	low quality draft
2	virus--3300013909_____Ga0117851_10029--fragment_5	lysogenic	low quality draft
2	virus--NC_030924.1--fragment_17	lysogenic	low quality draft
2	virus--NC_011056.1--fragment_18	lysogenic	low quality draft
2	virus--3300007753_____Ga0105778_100104--fragment_4	lysogenic	low quality draft
2	virus--3300007988_____Ga0100402_1000179--fragment_5	lysogenic	low quality draft
2	virus--7000000492_____SRS048164_WUGC_scaffold_25960--fragment_1	lysogenic	low quality draft
2	virus--3300015245_____Ga0137409_10000123--fragment_12	lysogenic	low quality draft
2	plasmid--NZ_CP018313.1--fragment_28	lysogenic	low quality draft
2	virus--3300014731_____Ga0169770_10070--fragment_9	lysogenic	low quality draft
2	virus--3300013102_____Ga0157371_10000054--fragment_37	lysogenic	low quality draft
2	virus--NC_031051.1--fragment_8	lysogenic	low quality draft
2	virus--NC_048657.1--fragment_7	lysogenic	low quality draft
2	virus--NC_024214.1--fragment_12	lysogenic	low quality draft
2	virus--Gammaproteobacteria_gi_419073900-207954-238398--fragment_1	lysogenic	low quality draft
2	virus--NC_031904.1--fragment_15	lysogenic	low quality draft
2	virus--3300007640_____Ga0070751_1000069--fragment_7	lysogenic	low quality draft
2	virus--Gammaproteobacteria_gi_489667428--fragment_7	lysogenic	low quality draft
2	virus--3300006115_____Ga0007816_1000011--fragment_2	lysogenic	low quality draft
2	virus--NC_049443.1--fragment_26	lysogenic	low quality draft
2	virus--NC_025452.1--fragment_33	lysogenic	low quality draft
2	virus--NC_048045.1--fragment_21	lysogenic	low quality draft
2	virus--7000000029_____SRS042131_WUGC_scaffold_57294--fragment_4	lysogenic	low quality draft
2	virus--NC_051625.1--fragment_8	lysogenic	low quality draft
2	virus--NC_004681.1--fragment_9	lysogenic	low quality draft
2	virus--3300002407_____C687J29651_10000006--fragment_11	lysogenic	low quality draft
2	virus--3300011751_____Ga0120816_100085--fragment_1	lysogenic	low quality draft
2	virus--3300007542_____Ga0099846_1000106--fragment_2	lysogenic	low quality draft
2	virus--NC_014036.1--fragment_25	lysogenic	low quality draft
2	virus--3300020258_____Ga0211529_1000006--fragment_11	lysogenic	low quality draft
2	virus--3300009692_____Ga0116171_10000001--fragment_36	lysogenic	low quality draft
2	virus--3300006322_____Ga0099623_1000085--fragment_5	lysogenic	low quality draft
2	virus--NC_042061.1--fragment_5	lysogenic	low quality draft
2	virus--Bacilli_gi_486407993-453599-499276--fragment_8	lysogenic	low quality draft
2	virus--3300008639_____Ga0115685_1000013--fragment_28	lysogenic	low quality draft
2	virus--NC_005056.1--fragment_7	lysogenic	low quality draft
2	virus--NC_048076.1--fragment_3	lysogenic	low quality draft
2	virus--3300017963_____Ga0180437_10000116--fragment_19	lysogenic	low quality draft
2	virus--NC_013648.1--fragment_1	lysogenic	low quality draft
2	virus--NC_052656.1--fragment_12	lysogenic	low quality draft
2	virus--3300010370_____Ga0129336_10000172--fragment_7	lysogenic	low quality draft
2	virus--NC_042098.1--fragment_55	lysogenic	low quality draft
2	virus--7000000480_____SRS015209_WUGC_scaffold_11202--fragment_16	lysogenic	low quality draft
2	virus--3300006127_____Ga0007805_1000007--fragment_11	lysogenic	low quality draft
2	virus--NC_025447.1--fragment_22	lysogenic	low quality draft
2	virus--NC_055956.1--fragment_9	lysogenic	low quality draft
2	virus--NC_021529.2--fragment_46	lysogenic	low quality draft
2	virus--Bacilli_gi_487401372-996664-1040581--fragment_10	lysogenic	low quality draft
2	virus--3300006113_____Ga0007858_1000043--fragment_1	lysogenic	low quality draft
2	virus--NC_024138.1--fragment_1	lysogenic	low quality draft
2	virus--3300009678_____Ga0105252_10000165--fragment_9	lysogenic	low quality draft
2	virus--Gammaproteobacteria_gi_420345987--fragment_2	lysogenic	low quality draft
2	virus--3300017992_____Ga0180435_10000500--fragment_4	lysogenic	low quality draft
2	virus--NC_029013.1--fragment_5	lysogenic	low quality draft
2	virus--3300011912_____Ga0121678_100150--fragment_3	lysogenic	low quality draft
2	virus--NC_048831.1--fragment_5	lysogenic	low quality draft
2	virus--NC_031269.1--fragment_12	lysogenic	low quality draft
2	virus--3300008130_____Ga0114850_100389--fragment_8	lysogenic	low quality draft
2	bacteria--NZ_KB732238.1--fragment_422	lysogenic	low quality draft
2	virus--NC_052654.1--fragment_36	lysogenic	low quality draft
2	virus--3300008098_____Ga0114255_100149--fragment_15	lysogenic	low quality draft
2	virus--NC_015289.1--fragment_30	lysogenic	low quality draft
2	virus--NC_048046.1--fragment_55	lysogenic	low quality draft
2	virus--NC_029013.1--fragment_12	lysogenic	low quality draft
2	virus--3300018482_____Ga0066669_10000002--fragment_9	lysogenic	low quality draft
2	virus--2029527006_____ACOFG988_contig15979--fragment_27	lysogenic	low quality draft
2	virus--Gammaproteobacteria_gi_224580183--fragment_9	lysogenic	low quality draft
2	virus--NC_055726.1--fragment_14	lysogenic	low quality draft
2	virus--Bacilli_gi_487369849-163132-210386--fragment_2	lysogenic	low quality draft
2	virus--NC_014660.1--fragment_2	lysogenic	low quality draft
2	virus--3300005460_____Ga0073908_1000678--fragment_11	lysogenic	low quality draft
2	virus--NC_019416.1--fragment_3	lysogenic	low quality draft
2	virus--NC_054648.1--fragment_11	lysogenic	low quality draft
2	virus--NC_047770.1--fragment_8	lysogenic	low quality draft
2	virus--3300010397_____Ga0134124_10000298--fragment_7	lysogenic	low quality draft
2	virus--NC_048850.1--fragment_7	lysogenic	low quality draft
2	virus--3300008520_____Ga0111044_100906--fragment_3	lysogenic	low quality draft
2	virus--3300006484_____Ga0070744_10000001--fragment_12	lysogenic	low quality draft
2	virus--3300006726_____Ga0098070_100127--fragment_2	lysogenic	low quality draft
2	virus--3300010403_____Ga0134123_10000164--fragment_10	lysogenic	low quality draft
2	virus--3300014204_____Ga0172381_10000498--fragment_11	lysogenic	low quality draft
2	virus--3300009011_____Ga0105251_10000255--fragment_8	lysogenic	low quality draft
2	virus--3300005601_____Ga0070722_10000102--fragment_9	lysogenic	low quality draft
2	virus--NC_015465.1--fragment_6	lysogenic	low quality draft
2	virus--3300017985_____Ga0181576_10000200--fragment_6	lysogenic	low quality draft
2	virus--Gammaproteobacteria_gi_476381050-91750-131793--fragment_2	lysogenic	low quality draft
2	virus--3300012942_____Ga0164242_10000683--fragment_8	lysogenic	low quality draft
2	virus--Moniruzzaman_LP01_ERX552252_26_dc_000000000003--fragment_4	lysogenic	low quality draft
2	virus--NC_020486.1--fragment_24	lysogenic	low quality draft
2	virus--NC_028840.1--fragment_3	lysogenic	low quality draft
2	virus--7000000686_____SRS019387_WUGC_scaffold_36150--fragment_9	lysogenic	low quality draft
2	virus--NC_047907.1--fragment_11	lysogenic	low quality draft
2	virus--Gammaproteobacteria_gi_489667428--fragment_6	lysogenic	low quality draft
2	virus--NC_048850.1--fragment_12	lysogenic	low quality draft
2	virus--Actinobacteria_gi_512703811-1170088-1228984--fragment_10	lysogenic	low quality draft
2	virus--Bacilli_gi_444897497--fragment_8	lysogenic	low quality draft
2	virus--NC_031266.1--fragment_2	lysogenic	low quality draft
2	virus--3300011500_____Ga0121429_10069--fragment_6	lysogenic	low quality draft
2	virus--NC_053516.1--fragment_18	lysogenic	low quality draft
2	virus--3300008640_____Ga0111422_100571--fragment_6	lysogenic	low quality draft
2	virus--3300009068_____Ga0114973_10000335--fragment_1	lysogenic	low quality draft
2	virus--Clostridia_gi_545030666--fragment_1	lysogenic	low quality draft
2	virus--3300011989_____Ga0120380_1000436--fragment_4	lysogenic	low quality draft
2	virus--3300011242_____Ga0122851_100105--fragment_3	lysogenic	low quality draft
2	virus--3300010271_____Ga0134095_1000275--fragment_7	lysogenic	low quality draft
2	virus--NC_042028.1--fragment_2	lysogenic	low quality draft
2	virus--NC_023856.1--fragment_36	lysogenic	low quality draft
2	bacteria--NZ_KI535313.1--fragment_332	lysogenic	low quality draft
2	virus--3300009784_____Ga0123357_10000002--fragment_85	lysogenic	low quality draft
2	virus--NC_028813.1--fragment_12	lysogenic	low quality draft
2	virus--3300013102_____Ga0157371_10000525--fragment_4	lysogenic	low quality draft
2	virus--NC_054940.1--fragment_4	lysogenic	low quality draft
2	virus--NC_024212.1--fragment_10	lysogenic	low quality draft
2	virus--3300012619_____Ga0118175_100002--fragment_6	lysogenic	low quality draft
2	virus--Bacilli_gi_523688976-105158-146099--fragment_5	lysogenic	low quality draft
2	virus--7000000434_____SRS014287_WUGC_scaffold_36309--fragment_8	lysogenic	low quality draft
2	virus--3300013533_____Ga0118610_1001--fragment_10	lysogenic	low quality draft
2	virus--3300009671_____Ga0123334_1000473--fragment_5	lysogenic	low quality draft
2	virus--3300005326_____Ga0074195_1000193--fragment_17	lysogenic	low quality draft
2	virus--NC_031928.1--fragment_9	lysogenic	low quality draft
2	virus--3300027142_____Ga0255065_1000001--fragment_3	lysogenic	low quality draft
2	virus--3300013206_____Ga0118333_100011--fragment_3	lysogenic	low quality draft
2	virus--NC_052980.1--fragment_2	lysogenic	low quality draft
2	virus--3300008556_____Ga0111059_100228--fragment_1	lysogenic	low quality draft
2	virus--NC_047732.1--fragment_16	lysogenic	low quality draft
2	virus--NC_027996.1--fragment_26	lysogenic	low quality draft
2	virus--3300005680_____Ga0074429_1001410--fragment_6	lysogenic	low quality draft
2	virus--3300007531_____Ga0105502_1000356--fragment_9	lysogenic	low quality draft
2	virus--3300014618_____Ga0121509_100011--fragment_1	lysogenic	low quality draft
2	virus--3300002544_____JGI25319J35699_1000079--fragment_18	lysogenic	low quality draft
2	virus--NC_031056.1--fragment_37	lysogenic	low quality draft
2	virus--NC_024392.1--fragment_8	lysogenic	low quality draft
2	virus--NC_008198.1--fragment_4	lysogenic	low quality draft
2	virus--NC_054904.1--fragment_8	lysogenic	low quality draft
2	virus--NC_004682.2--fragment_10	lysogenic	low quality draft
2	virus--Bacilli_gi_487374936-119357-162731--fragment_3	lysogenic	low quality draft
2	virus--NC_052656.1--fragment_17	lysogenic	low quality draft
2	virus--3300010403_____Ga0134123_10000065--fragment_15	lysogenic	low quality draft
2	virus--Bacilli_gi_487396127-548304-590061--fragment_2	lysogenic	low quality draft
2	virus--NC_028799.1--fragment_1	lysogenic	low quality draft
2	virus--3300013279_____Ga0118168_100005--fragment_1	lysogenic	low quality draft
